hrmin,time,s1,s2,s3,s6,s8
1313,18789,926.065,837.341,954.049,894.869,906.18
1313,18790,929.365,839.386,953.659,895.233,905.396
1313,18791,929.365,841.431,953.659,894.869,904.222
1313,18792,927.008,842.249,954.439,895.596,899.914
1313,18793,927.951,840.204,956.387,895.96,889.732
1313,18794,927.479,839.386,954.828,895.96,876.809
1313,18795,928.894,836.931,957.556,897.778,867.019
1313,18796,932.194,834.477,957.556,898.142,865.844
1313,18797,935.495,832.432,957.556,897.778,869.369
1313,18798,941.153,829.568,957.167,899.232,876.026
1313,18799,944.925,825.887,957.167,897.051,885.816
1313,18800,946.34,825.069,957.167,897.414,895.606
1313,18801,947.283,823.842,956.387,897.051,901.872
1313,18802,947.754,823.023,954.828,897.051,904.613
1313,18803,949.169,824.251,954.049,894.505,903.83
1313,18804,949.169,825.478,951.71,894.869,901.48
1313,18805,941.625,825.478,949.762,892.687,899.522
1313,18806,928.894,826.296,947.423,889.415,895.606
1313,18807,913.334,828.75,942.747,886.142,897.564
1313,18808,899.659,828.75,938.46,881.779,896.781
1313,18809,892.587,827.932,934.173,879.597,897.956
1313,18810,894.473,828.341,933.004,877.052,895.998
1313,18811,902.489,825.478,929.886,873.052,894.823
1313,18812,913.334,820.978,927.547,870.87,891.69
1313,18813,920.406,818.933,924.819,870.143,888.166
1313,18814,921.821,818.115,927.158,871.234,880.334
1313,18815,919.935,815.66,928.327,873.415,876.418
1313,18816,918.52,813.206,929.496,874.506,868.977
1313,18817,918.521,814.842,928.327,873.415,867.019
1313,18818,917.578,816.069,931.445,876.324,863.495
1313,18819,918.049,818.933,931.834,875.597,859.97
1313,18820,917.578,820.978,933.393,877.415,854.096
1313,18821,916.163,822.205,934.563,878.142,845.089
1313,18822,909.09,822.614,934.173,879.233,838.432
1313,18823,904.375,822.614,938.07,881.779,830.991
1313,18824,899.66,819.751,940.408,884.324,827.075
1313,18825,896.359,818.524,941.188,885.051,820.418
1313,18826,892.116,818.115,941.967,886.142,818.068
1313,18827,887.401,815.66,942.747,884.688,816.893
1313,18828,881.742,812.388,938.46,881.415,818.068
1313,18829,874.67,811.57,934.952,879.233,823.159
1313,18830,869.011,810.752,931.834,877.052,828.25
1313,18831,861.939,809.116,931.055,875.961,833.341
1313,18832,855.337,810.343,928.717,876.324,836.865
1313,18833,848.736,811.57,929.496,874.87,837.648
1313,18834,843.549,813.615,930.276,875.597,836.082
1313,18835,842.135,814.024,931.055,877.415,833.732
1313,18836,841.663,814.842,933.004,879.233,830.6
1313,18837,840.72,816.479,934.563,879.961,830.991
1313,18838,840.249,820.16,936.121,881.779,832.166
1313,18839,840.249,821.387,940.019,882.87,832.166
1314,18840,839.306,823.432,939.629,884.324,829.816
1314,18841,838.834,824.66,940.408,884.688,826.292
1314,18842,837.419,823.023,943.526,888.324,821.593
1314,18843,837.891,820.16,946.254,891.596,812.194
1314,18844,837.419,819.342,947.813,891.233,805.928
1314,18845,834.59,817.706,947.423,890.869,802.012
1314,18846,828.932,813.206,944.695,889.778,799.663
1314,18847,827.046,812.388,941.967,886.506,800.837
1314,18848,828.932,809.525,936.901,882.506,801.62
1314,18849,833.647,807.888,931.445,876.688,800.054
1314,18850,840.72,809.116,925.599,873.415,796.53
1314,18851,845.907,810.343,919.753,867.597,793.788
1314,18852,848.736,812.388,915.076,864.325,791.439
1314,18853,850.622,813.206,911.958,860.689,790.264
1314,18854,852.508,816.888,908.841,857.052,790.655
1314,18855,852.98,821.387,905.333,854.871,786.739
1314,18856,852.037,821.796,905.723,853.78,781.649
1314,18857,846.85,825.069,904.943,853.416,770.292
1314,18858,844.492,827.523,905.333,854.507,758.935
1314,18859,844.021,833.25,903.774,854.144,750.712
1314,18860,844.021,837.749,906.113,855.234,745.621
1314,18861,844.021,845.113,905.333,854.871,748.362
1314,18862,843.078,851.657,902.995,853.416,749.145
1314,18863,840.249,855.748,899.877,849.417,751.886
1314,18864,831.761,858.611,895.98,847.962,755.411
1314,18865,822.331,858.611,894.421,845.78,758.544
1314,18866,813.843,857.793,891.693,842.871,761.285
1314,18867,805.828,856.566,885.847,837.781,764.026
1314,18868,798.755,855.748,878.442,831.235,765.984
1314,18869,792.153,854.112,875.324,829.417,764.418
1314,18870,786.024,854.93,875.324,828.327,767.159
1314,18871,780.837,854.93,879.611,833.781,773.033
1314,18872,773.293,853.294,888.185,841.053,778.516
1314,18873,768.577,850.43,898.318,850.507,785.173
1314,18874,763.862,847.567,907.671,858.871,790.655
1314,18875,760.09,844.294,914.297,863.961,796.138
1314,18876,757.733,843.067,921.701,870.143,801.229
1314,18877,757.261,845.931,927.158,876.324,805.928
1314,18878,758.676,847.976,933.004,880.688,810.236
1314,18879,765.748,853.294,937.291,884.324,813.76
1314,18880,771.878,856.157,940.798,887.96,816.893
1314,18881,776.593,861.066,941.967,887.96,821.201
1314,18882,781.78,865.565,940.408,887.96,825.9
1314,18883,788.381,869.656,938.849,886.142,830.991
1314,18884,796.869,873.747,937.68,885.051,836.474
1314,18885,805.357,874.565,934.173,882.142,841.956
1314,18886,815.73,873.747,929.496,878.142,846.264
1314,18887,824.689,872.11,924.819,874.143,850.18
1314,18888,836.006,870.474,922.481,871.597,851.355
1314,18889,845.436,868.838,920.532,870.143,850.571
1314,18890,854.395,865.975,918.584,868.325,852.138
1314,18891,861.939,864.747,918.973,869.052,853.313
1314,18892,869.484,863.111,920.532,870.143,856.837
1314,18893,875.142,865.156,922.481,871.597,859.97
1314,18894,880.8,865.975,920.922,871.961,863.886
1314,18895,886.93,867.202,923.26,873.052,870.935
1314,18896,895.417,869.247,924.819,875.234,879.55
1314,18897,901.547,868.429,927.547,875.961,886.599
1314,18898,907.205,868.838,928.717,878.506,895.215
1314,18899,910.506,870.883,933.393,881.779,899.914
1315,18900,910.506,873.747,933.783,882.142,899.914
1315,18901,911.92,876.201,931.834,882.506,899.914
1315,18902,912.392,881.928,931.834,881.051,898.348
1315,18903,916.636,888.473,931.055,880.688,896.39
1315,18904,917.107,893.381,929.886,878.87,899.131
1315,18905,921.351,897.472,926.768,876.688,900.697
1315,18906,924.18,900.744,924.04,873.779,904.613
1315,18907,929.367,906.062,920.922,871.961,906.571
1315,18908,933.139,910.153,920.143,870.87,909.704
1315,18909,938.325,913.834,917.414,869.052,912.445
1315,18910,940.683,914.652,917.804,868.688,914.404
1315,18911,943.041,916.698,915.076,866.87,916.361
1315,18912,942.098,918.334,914.686,866.507,919.886
1315,18913,942.569,919.152,916.245,867.961,922.236
1315,18914,939.269,920.379,919.753,871.597,926.152
1315,18915,941.626,924.061,923.26,874.143,928.11
1315,18916,943.041,927.742,923.26,875.597,929.676
1315,18917,943.512,931.015,922.871,874.506,929.676
1315,18918,949.642,934.287,921.701,872.688,929.676
1315,18919,956.243,938.378,919.753,871.597,928.501
1315,18920,960.487,939.196,917.804,869.779,929.676
1315,18921,962.845,940.423,918.584,870.143,928.893
1315,18922,964.259,940.832,917.804,870.143,933.201
1315,18923,964.259,942.468,919.753,871.961,932.417
1315,18924,970.389,943.695,920.922,873.052,935.55
1315,18925,973.689,945.332,922.871,874.87,937.9
1315,18926,976.519,944.923,925.599,877.779,941.816
1315,18927,981.234,942.877,929.496,881.415,946.124
1315,18928,983.591,943.286,931.445,883.233,949.256
1315,18929,989.721,942.468,933.004,882.506,954.347
1315,18930,993.965,940.423,932.224,883.96,954.347
1315,18931,1000.57,940.423,932.614,883.96,957.48
1315,18932,999.623,938.378,931.834,882.506,955.522
1315,18933,1000.09,936.332,931.834,882.506,957.872
1315,18934,1002.92,937.15,932.224,883.233,961.396
1315,18935,1002.92,935.923,933.783,885.415,963.354
1315,18936,1000.57,936.332,934.952,886.142,963.354
1315,18937,998.209,935.923,935.732,887.233,964.138
1315,18938,990.193,933.469,934.173,885.415,962.571
1315,18939,991.136,928.56,932.224,883.597,962.963
1315,18940,992.079,924.061,927.547,880.324,960.613
1315,18941,997.266,917.925,926.378,878.506,961.005
1315,18942,1001.04,912.607,925.209,878.142,959.83
1315,18943,1003.4,907.698,927.937,881.051,959.438
1315,18944,1008.11,903.608,933.393,885.051,957.089
1315,18945,1007.17,901.153,936.511,888.687,957.872
1315,18946,1009.05,899.517,942.747,893.051,959.047
1315,18947,1009.05,898.699,945.864,896.687,958.655
1315,18948,1008.11,898.699,949.762,899.96,958.655
1315,18949,1006.7,899.108,950.931,901.778,958.264
1315,18950,1003.4,897.472,950.931,901.414,955.131
1315,18951,1002.45,894.2,952.49,902.141,953.564
1315,18952,1000.09,894.2,952.1,903.232,953.173
1315,18953,998.681,892.563,953.659,903.232,948.865
1315,18954,998.681,892.563,952.88,902.869,950.04
1315,18955,998.21,889.7,952.1,902.869,947.299
1315,18956,997.267,885.609,952.1,902.869,946.907
1315,18957,996.324,879.473,951.321,903.232,947.299
1315,18958,993.966,875.383,953.269,904.323,948.473
1315,18959,991.608,870.883,952.88,904.323,946.515
1316,18960,990.665,871.701,952.88,903.96,948.082
1316,18961,988.779,872.928,954.049,905.05,950.04
1316,18962,985.95,872.519,952.88,906.141,951.606
1316,18963,985.95,871.701,959.115,909.414,953.173
1316,18964,983.121,866.793,961.843,913.414,953.173
1316,18965,981.235,862.702,965.351,914.505,951.998
1316,18966,978.877,859.839,968.079,917.413,948.865
1316,18967,979.349,856.566,970.417,919.595,945.732
1316,18968,979.82,860.248,969.638,918.504,940.25
1316,18969,979.82,865.156,971.197,920.686,938.683
1316,18970,978.406,871.292,970.417,920.686,935.942
1316,18971,979.349,872.11,968.858,918.868,939.075
1316,18972,978.877,872.928,966.52,917.777,942.208
1316,18973,977.934,875.383,963.012,913.777,944.166
1316,18974,975.105,874.974,959.115,910.141,947.69
1316,18975,976.048,874.565,954.049,906.141,947.69
1316,18976,975.105,874.974,950.931,903.596,947.69
1316,18977,977.463,876.61,950.931,903.232,948.473
1316,18978,976.52,872.928,954.828,906.505,945.732
1316,18979,976.048,872.11,957.167,908.687,946.515
1316,18980,975.577,873.747,960.284,910.868,947.299
1316,18981,972.276,873.338,959.895,911.596,948.473
1316,18982,972.276,877.019,959.115,911.232,946.515
1316,18983,971.804,880.291,958.336,910.868,946.124
1316,18984,971.333,887.245,956.777,909.414,950.04
1316,18985,970.862,889.7,957.167,909.777,950.823
1316,18986,971.333,889.291,958.725,910.505,951.998
1316,18987,969.919,886.427,960.284,911.596,951.215
1316,18988,969.447,884.791,963.012,914.868,954.347
1316,18989,971.333,883.564,964.571,917.05,956.697
1316,18990,974.162,884.791,967.689,917.413,957.48
1316,18991,974.162,888.473,965.74,917.777,957.089
1316,18992,975.105,892.154,965.351,917.413,960.222
1316,18993,977.463,894.2,966.13,918.504,957.089
1316,18994,978.406,899.926,965.351,917.777,955.914
1316,18995,980.763,903.608,966.13,917.413,955.914
1316,18996,982.65,905.653,964.571,918.868,957.48
1316,18997,986.422,905.653,966.91,920.322,956.697
1316,18998,986.422,906.88,966.52,919.595,954.739
1316,18999,985.479,904.426,968.858,920.322,954.347
1316,19000,988.779,902.381,969.248,921.413,953.173
1316,19001,990.665,900.744,970.807,923.231,955.522
1316,19002,988.308,897.881,970.807,922.868,954.739
1316,19003,989.251,896.654,971.197,923.959,950.04
1316,19004,991.608,895.427,971.976,924.686,948.865
1316,19005,991.137,895.018,972.756,924.322,949.256
1316,19006,993.966,897.472,972.756,924.686,949.648
1316,19007,993.966,900.335,970.807,925.413,951.998
1316,19008,993.023,908.107,971.976,926.14,954.347
1316,19009,991.608,908.107,972.366,926.868,956.697
1316,19010,991.137,909.744,972.366,926.14,960.613
1316,19011,990.665,908.926,973.145,925.777,962.963
1316,19012,988.308,904.426,971.586,924.686,959.83
1316,19013,987.365,901.153,970.807,927.231,959.438
1316,19014,985.95,896.654,973.925,926.504,957.872
1316,19015,985.007,897.063,972.756,927.231,956.305
1316,19016,984.536,902.381,975.484,928.322,953.564
1316,19017,983.121,908.516,976.263,929.413,951.215
1316,19018,980.292,918.334,976.263,930.14,947.299
1316,19019,981.235,926.924,978.212,931.958,941.033
1317,19020,982.65,931.833,980.16,933.049,940.25
1317,19021,983.122,936.332,978.991,932.686,934.767
1317,19022,983.122,936.741,980.16,933.049,933.201
1317,19023,986.894,940.423,978.602,932.322,930.459
1317,19024,991.138,943.695,978.602,932.322,927.718
1317,19025,993.024,942.877,978.602,931.595,926.543
1317,19026,997.268,945.332,978.212,933.776,926.543
1317,19027,999.154,944.923,980.55,933.049,929.285
1317,19028,996.325,944.104,979.771,931.231,935.942
1317,19029,994.439,944.514,979.771,933.049,938.683
1317,19030,987.366,943.695,979.381,934.14,944.557
1317,19031,981.236,944.514,979.381,930.867,946.515
1317,19032,976.521,943.695,975.873,928.686,943.774
1317,19033,972.277,942.877,978.602,930.867,942.599
1317,19034,972.277,946.559,974.704,930.14,943.774
1317,19035,972.749,946.15,973.145,929.049,942.991
1317,19036,971.806,946.559,970.417,924.686,943.774
1317,19037,971.334,948.604,971.976,927.231,945.732
1317,19038,971.806,951.468,968.079,923.231,943.774
1317,19039,966.619,949.831,966.91,922.868,940.641
1317,19040,965.676,949.831,965.351,922.504,935.55
1317,19041,966.147,949.013,966.52,921.777,928.11
1317,19042,963.79,947.377,968.469,923.231,922.236
1317,19043,961.904,946.559,968.858,923.231,914.404
1317,19044,965.676,945.741,967.689,922.141,907.746
1317,19045,964.261,946.559,965.351,921.777,903.047
1317,19046,963.318,944.514,963.012,918.868,901.089
1317,19047,959.075,943.695,957.556,915.959,901.872
1317,19048,956.717,941.241,954.828,912.323,898.739
1317,19049,955.302,939.605,954.828,912.686,895.998
1317,19050,950.116,937.969,953.269,912.686,889.732
1317,19051,947.287,934.696,954.049,912.686,885.425
1317,19052,946.344,932.651,955.218,911.596,886.599
1317,19053,944.929,931.015,955.608,913.777,888.557
1317,19054,947.287,928.56,953.269,911.959,894.04
1317,19055,948.701,927.742,954.049,910.868,895.606
1317,19056,951.53,928.969,949.762,907.959,899.522
1317,19057,951.53,927.742,942.357,900.687,901.089
1317,19058,953.416,927.742,928.327,890.142,904.222
1317,19059,952.473,923.242,914.686,877.052,904.613
1317,19060,951.059,922.424,902.215,864.689,903.83
1317,19061,946.815,918.743,890.523,856.325,902.655
1317,19062,938.799,915.061,886.626,851.235,901.089
1317,19063,931.726,913.016,885.067,851.598,897.956
1317,19064,927.011,914.652,884.678,850.144,898.348
1317,19065,924.654,913.834,881.949,846.508,893.648
1317,19066,923.71,913.016,874.934,841.053,892.865
1317,19067,923.71,911.38,867.919,834.508,892.082
1317,19068,929.369,909.335,859.735,827.236,891.69
1317,19069,930.783,906.471,850.382,819.236,893.648
1317,19070,931.726,903.608,843.756,814.145,889.341
1317,19071,935.027,900.335,841.808,813.418,888.949
1317,19072,937.385,895.018,847.264,817.782,888.949
1317,19073,941.157,890.518,855.838,826.145,891.299
1317,19074,941.628,888.473,867.14,836.326,894.04
1317,19075,942.571,887.655,878.832,847.962,895.215
1317,19076,941.157,884.382,893.252,859.234,894.04
1317,19077,943.986,883.973,902.215,867.961,894.431
1317,19078,942.1,880.701,908.061,871.961,893.257
1317,19079,939.742,878.246,912.738,877.052,894.04
1318,19080,934.084,875.792,922.871,885.778,895.606
1318,19081,931.255,874.156,929.496,892.324,901.48
1318,19082,926.54,872.519,937.68,899.96,906.18
1318,19083,922.296,870.474,946.254,907.959,912.054
1318,19084,923.239,870.474,952.1,911.596,914.012
1318,19085,921.824,871.292,952.88,912.686,912.445
1318,19086,926.068,871.292,951.71,912.323,911.662
1318,19087,933.141,872.11,950.931,911.232,913.229
1318,19088,939.271,870.065,948.593,907.596,914.012
1318,19089,944.93,870.883,944.306,907.232,916.361
1318,19090,943.515,870.474,941.188,901.051,921.844
1318,19091,940.686,871.292,935.732,899.596,926.543
1318,19092,939.743,870.474,932.614,895.596,931.634
1318,19093,937.386,869.247,931.445,893.778,933.201
1318,19094,935.5,868.429,929.496,893.051,933.592
1318,19095,936.914,868.429,928.717,892.687,931.634
1318,19096,935.5,868.429,931.834,895.233,932.026
1318,19097,938.8,867.611,932.224,895.96,929.676
1318,19098,939.743,866.793,936.901,901.414,930.459
1318,19099,943.044,866.793,945.085,906.868,930.851
1318,19100,943.515,868.02,951.321,913.05,931.634
1318,19101,943.044,870.065,955.218,916.686,930.459
1318,19102,940.686,871.701,955.997,918.141,931.634
1318,19103,937.386,875.383,957.167,917.777,932.809
1318,19104,937.386,879.473,953.659,916.323,930.851
1318,19105,940.686,882.746,954.049,915.595,930.459
1318,19106,941.629,883.564,954.828,917.05,931.243
1318,19107,943.044,883.564,957.556,919.232,930.459
1318,19108,944.93,881.928,959.895,922.141,932.809
1318,19109,945.873,880.291,965.351,926.14,930.851
1318,19110,948.231,876.201,966.52,927.231,931.243
1318,19111,951.06,872.928,968.079,929.777,930.459
1318,19112,951.06,870.883,969.638,930.867,930.851
1318,19113,950.588,870.474,971.197,931.958,933.592
1318,19114,948.231,872.519,973.145,933.049,935.55
1318,19115,947.759,876.61,971.197,932.686,936.334
1318,19116,943.515,881.519,970.417,931.231,937.9
1318,19117,945.402,884.382,971.197,932.686,938.292
1318,19118,947.759,886.836,970.027,931.595,939.075
1318,19119,947.288,889.7,969.638,931.231,937.508
1318,19120,949.174,890.927,970.807,931.595,936.334
1318,19121,948.231,892.154,972.366,932.686,934.375
1318,19122,947.759,892.563,975.094,935.231,930.851
1318,19123,949.174,890.927,975.484,936.685,930.459
1318,19124,950.117,887.245,976.653,937.413,928.893
1318,19125,952.946,884.382,973.535,935.595,926.935
1318,19126,953.889,881.519,972.366,934.867,923.41
1318,19127,956.718,880.291,973.925,935.595,922.236
1318,19128,957.661,880.291,972.756,934.504,921.844
1318,19129,957.19,879.473,974.315,935.958,923.41
1318,19130,956.247,879.064,973.535,934.867,924.977
1318,19131,954.832,878.655,973.925,936.322,925.369
1318,19132,950.588,876.61,974.315,935.958,924.977
1318,19133,938.8,874.974,973.925,936.322,923.019
1318,19134,935.028,871.701,974.704,935.958,917.145
1318,19135,942.101,867.611,973.925,937.413,914.404
1318,19136,946.345,863.929,973.925,937.413,910.487
1318,19137,943.987,858.611,975.484,936.685,905.788
1318,19138,942.101,854.112,975.873,937.049,902.264
1318,19139,942.101,849.612,975.873,937.776,900.306
1319,19140,941.158,847.158,976.653,939.594,899.914
1319,19141,938.329,845.931,976.653,938.867,897.173
1319,19142,942.101,846.749,978.212,941.049,891.69
1319,19143,941.158,848.385,977.432,939.958,886.599
1319,19144,941.158,850.021,977.822,940.685,885.033
1319,19145,940.215,854.112,978.602,939.958,882.683
1319,19146,937.857,859.43,977.043,939.231,881.9
1319,19147,936.443,864.338,975.873,938.14,881.9
1319,19148,933.613,869.656,974.315,936.685,882.292
1319,19149,931.256,872.519,972.756,934.504,877.984
1319,19150,928.427,870.474,971.197,934.14,883.075
1319,19151,922.768,868.429,970.027,932.322,883.466
1319,19152,919.468,862.702,969.638,931.595,883.466
1319,19153,914.281,856.566,969.248,930.504,882.292
1319,19154,911.452,852.476,967.299,931.595,876.026
1319,19155,908.623,848.794,968.079,931.231,872.893
1319,19156,907.68,848.794,968.079,931.231,866.627
1319,19157,905.323,852.067,968.079,932.322,861.928
1319,19158,904.38,855.339,967.689,931.231,854.879
1319,19159,903.909,856.157,966.91,929.777,849.005
1319,19160,903.437,856.566,967.299,930.504,843.914
1319,19161,902.494,854.521,966.13,930.867,843.131
1319,19162,903.909,852.067,967.689,931.958,843.522
1319,19163,905.795,844.704,970.027,934.867,847.439
1319,19164,908.152,839.386,972.756,935.958,852.53
1319,19165,907.681,834.886,975.094,938.14,854.879
1319,19166,911.453,832.023,975.484,938.14,853.704
1319,19167,909.095,829.977,976.263,939.231,850.963
1319,19168,906.738,828.75,974.704,938.14,847.439
1319,19169,898.25,827.114,975.094,937.413,841.956
1319,19170,889.291,826.296,972.366,935.595,838.04
1319,19171,877.975,823.842,969.248,932.322,833.732
1319,19172,871.845,823.023,967.689,930.867,830.991
1319,19173,863.829,820.569,963.792,927.958,828.641
1319,19174,857.699,814.433,957.946,923.959,828.641
1319,19175,852.513,811.57,953.659,917.777,826.683
1319,19176,852.984,806.661,949.372,914.141,826.683
1319,19177,855.342,800.934,946.254,912.323,823.551
1319,19178,861.943,795.208,943.136,910.868,821.984
1319,19179,867.601,791.526,945.085,912.323,821.984
1319,19180,870.43,786.617,948.593,917.413,822.376
1319,19181,869.959,784.981,954.049,919.595,827.858
1319,19182,869.959,786.617,955.608,921.777,833.732
1319,19183,865.715,790.708,959.505,924.686,836.474
1319,19184,866.187,795.208,959.895,926.14,834.516
1319,19185,869.016,799.298,961.454,927.595,834.907
1319,19186,870.902,801.752,961.454,928.322,833.732
1319,19187,871.845,804.207,962.623,926.504,834.124
1319,19188,871.845,803.389,962.233,926.14,835.69
1319,19189,869.016,801.752,959.505,925.777,840.39
1319,19190,861.943,798.48,957.946,926.14,845.481
1319,19191,859.114,793.571,956.777,923.595,848.222
1319,19192,858.171,788.254,957.167,922.504,849.788
1319,19193,861.472,785.799,954.828,922.868,853.313
1319,19194,868.073,784.572,955.997,922.141,853.704
1319,19195,873.26,782.118,956.777,925.05,852.138
1319,19196,875.146,779.254,959.895,926.504,849.397
1319,19197,876.56,775.573,962.623,928.686,845.481
1319,19198,874.674,771.891,963.402,929.777,841.565
1319,19199,873.26,767.801,963.792,930.14,833.341
1320,19200,875.146,765.755,964.961,931.231,829.816
1320,19201,877.503,765.346,964.571,931.231,822.767
1320,19202,877.503,764.119,964.961,930.867,819.243
1320,19203,875.617,761.665,964.182,930.504,818.46
1320,19204,870.902,759.211,962.233,927.958,820.026
1320,19205,864.772,756.756,959.505,924.322,827.467
1320,19206,858.642,755.938,954.828,922.504,836.865
1320,19207,852.513,756.347,954.439,920.686,844.306
1320,19208,847.326,758.801,949.762,918.141,851.746
1320,19209,841.196,760.847,942.747,911.959,856.837
1320,19210,839.31,762.892,934.563,902.141,861.145
1320,19211,835.066,761.665,924.43,893.414,861.145
1320,19212,833.652,760.029,914.297,884.688,861.145
1320,19213,837.424,757.165,905.723,877.779,859.97
1320,19214,842.611,753.075,899.487,872.688,856.054
1320,19215,849.212,748.575,897.928,871.234,849.005
1320,19216,854.87,743.257,892.082,863.961,838.823
1320,19217,861,737.939,884.678,857.78,832.949
1320,19218,865.244,735.076,877.273,849.78,827.858
1320,19219,867.13,734.667,874.155,847.962,822.767
1320,19220,869.016,734.667,870.258,846.508,817.285
1320,19221,868.073,737.939,872.206,847.962,811.019
1320,19222,868.544,743.666,876.493,854.144,805.928
1320,19223,870.902,750.211,880.391,854.507,801.229
1320,19224,871.373,755.12,880.001,855.234,796.921
1320,19225,869.017,760.847,879.611,854.144,792.222
1320,19226,859.586,762.892,877.662,852.689,788.698
1320,19227,849.213,764.119,874.545,850.507,779.299
1320,19228,838.368,761.665,870.647,847.598,771.467
1320,19229,826.108,756.756,871.427,846.871,764.418
1320,19230,811.491,749.802,872.206,850.144,757.369
1320,19231,802.532,745.712,878.052,852.689,754.628
1320,19232,800.175,742.439,881.56,855.962,750.712
1320,19233,800.175,739.167,885.847,859.234,747.97
1320,19234,806.776,733.031,888.185,862.507,747.187
1320,19235,811.963,729.758,891.303,865.416,744.446
1320,19236,812.434,727.713,891.693,866.87,742.096
1320,19237,809.605,727.713,892.082,867.961,740.138
1320,19238,802.061,727.304,892.862,866.143,736.614
1320,19239,789.329,728.122,891.693,866.143,731.131
1320,19240,777.541,727.304,892.862,866.87,722.907
1320,19241,766.696,723.213,895.2,869.052,718.991
1320,19242,757.737,718.305,897.149,871.961,712.334
1320,19243,751.608,715.032,900.267,872.325,709.201
1320,19244,750.193,713.805,897.928,871.597,706.46
1320,19245,750.665,715.032,897.149,871.597,707.243
1320,19246,755.38,718.305,895.98,869.779,709.201
1320,19247,760.566,723.213,895.2,870.143,712.334
1320,19248,765.282,728.531,895.2,869.779,713.509
1320,19249,767.639,729.758,895.59,870.506,713.9
1320,19250,766.225,731.395,897.538,872.325,712.334
1320,19251,761.981,733.031,900.267,875.597,713.117
1320,19252,758.209,736.712,904.554,878.506,712.726
1320,19253,753.022,743.666,908.841,881.779,713.9
1320,19254,747.364,751.029,909.62,883.233,715.075
1320,19255,741.234,756.756,913.128,885.415,714.292
1320,19256,737.934,759.211,913.128,886.142,708.81
1320,19257,735.576,759.211,913.128,885.778,705.677
1320,19258,736.519,755.938,910.789,884.324,703.327
1320,19259,741.706,751.438,908.841,882.506,700.977
1321,19260,746.892,745.303,905.723,879.233,697.061
1321,19261,750.665,740.394,901.046,874.87,692.754
1321,19262,752.079,736.712,896.759,871.234,686.488
1321,19263,752.079,735.894,893.641,869.052,679.831
1321,19264,752.551,734.258,892.472,867.234,673.173
1321,19265,748.778,734.258,889.744,865.052,667.691
1321,19266,743.592,734.667,888.575,864.325,666.908
1321,19267,735.576,728.94,887.406,863.598,670.04
1321,19268,729.918,724.85,888.185,863.961,671.998
1321,19269,725.674,715.441,891.693,866.87,673.956
1321,19270,724.259,700.306,895.2,870.506,674.74
1321,19271,726.617,682.717,900.267,875.234,674.348
1321,19272,730.389,672.081,904.943,878.87,670.432
1321,19273,731.332,661.446,908.451,882.506,665.733
1321,19274,730.389,654.492,910.01,883.597,657.117
1321,19275,726.617,654.492,910.789,884.688,649.285
1321,19276,720.487,655.719,913.517,887.597,643.019
1321,19277,712.943,656.128,917.025,890.142,639.495
1321,19278,706.341,656.537,920.922,894.869,637.537
1321,19279,702.098,652.856,924.819,898.142,641.061
1321,19280,699.74,647.129,924.819,897.414,647.719
1321,19281,696.44,638.948,921.312,893.414,657.117
1321,19282,692.196,629.539,916.635,889.778,667.299
1321,19283,688.424,621.358,910.4,884.688,677.873
1321,19284,679.936,615.222,903.774,878.142,685.705
1321,19285,673.806,611.95,898.708,873.779,688.837
1321,19286,668.62,610.314,890.523,866.507,688.446
1321,19287,664.847,614.404,881.56,857.416,686.096
1321,19288,662.49,617.677,871.817,849.053,682.963
1321,19289,661.547,621.767,861.684,839.235,681.397
1321,19290,662.49,627.494,850.771,829.417,680.614
1321,19291,662.961,633.221,838.69,818.509,680.222
1321,19292,666.734,639.357,827.778,808.691,678.264
1321,19293,669.563,645.493,814.917,796.692,677.089
1321,19294,673.335,651.219,799.717,783.238,674.74
1321,19295,676.636,656.537,785.687,770.147,673.173
1321,19296,679.937,660.219,771.267,757.057,671.215
1321,19297,682.766,664.309,758.406,744.694,670.04
1321,19298,682.294,665.945,743.987,732.694,670.04
1321,19299,684.652,665.945,730.736,719.604,670.824
1321,19300,687.481,664.718,717.485,707.968,671.215
1321,19301,688.896,665.127,706.963,698.514,673.565
1321,19302,690.31,665.945,701.506,693.787,674.348
1321,19303,690.782,667.991,700.337,693.424,671.607
1321,19304,691.725,670.854,703.845,696.696,668.474
1321,19305,692.196,674.127,708.911,701.06,663.775
1321,19306,692.668,677.399,714.757,706.877,657.117
1321,19307,693.139,680.671,722.552,714.15,650.068
1321,19308,695.026,684.353,729.567,720.331,642.628
1321,19309,695.026,688.035,736.582,726.149,637.537
1321,19310,693.611,691.716,742.817,733.785,635.971
1321,19311,693.139,695.398,751.391,740.33,634.013
1321,19312,693.611,698.261,757.627,746.512,635.187
1321,19313,694.082,700.715,766.591,754.512,635.971
1321,19314,695.497,703.579,776.334,763.602,637.145
1321,19315,695.026,704.806,784.908,771.238,639.887
1321,19316,692.196,706.851,793.482,779.601,645.761
1321,19317,686.538,706.442,802.445,787.965,655.159
1321,19318,680.88,705.215,812.578,797.055,666.124
1321,19319,675.693,705.215,823.88,807.964,676.698
1322,19320,670.506,704.806,835.182,817.418,684.53
1322,19321,667.677,702.761,844.536,826.508,689.229
1322,19322,667.677,701.533,852.72,833.417,695.103
1322,19323,669.563,701.124,858.956,839.599,700.194
1322,19324,667.677,701.942,864.412,844.689,703.719
1322,19325,665.791,701.124,871.427,849.417,707.635
