"Time","Inverter 1 Active Power","Inverter 1 Reactive Power","Inverter 1 RMS Voltage"
8.8642343677690043,38029.03977592531,15737.205865150694,283.77350042328118
8.8652343677690038,38030.368537253358,15736.646375957549,283.77409745701078
8.8652777777775267,38030.42793351056,15736.630287010239,283.77412200004039
8.8652777777777789,38030.427933510902,15736.630287010148,283.77412200004051
8.8662777777777784,38031.82843273558,15736.39213437372,283.77471390275218
8.8672777777777778,38033.15291774294,15736.455065698234,283.77528047385192
8.8680555555553031,38034.026036630472,15736.692880772363,283.77567843364324
8.8680555555555554,38034.026036630734,15736.692880772447,283.77567843364335
8.8689178664641073,38034.78678960941,15737.064732690616,283.77609009224284
8.8698988458632275,38035.355185286448,15737.52181796671,283.77652133288512
8.8699999999997488,38035.392816548447,15737.570391682519,283.77655985953942
8.870000000000001,38035.392816548534,15737.570391682639,283.77655985953953
8.8708333333330831,38035.585492035781,15737.922463964305,283.77687359638531
8.8708333333333353,38035.585492035818,15737.922463964382,283.77687359638537
8.8718333333333348,38035.565910956815,15738.186935916214,283.77722924081417
8.8728333333333342,38035.344364593133,15738.236743944588,283.77755855291957
8.8736111111108595,38035.077626612008,15738.129092750351,283.77779254637954
8.8736111111111118,38035.077626611928,15738.12909275028,283.77779254637966
8.8746111111111112,38034.720633124321,15737.756712558481,283.77811686213488
8.8756111111111107,38034.423924503579,15737.150705978858,283.77845918869633
8.8763888888886378,38034.277493096015,15736.556383892617,283.77873180941936
8.87638888888889,38034.277493095993,15736.556383892395,283.77873180941941
8.8773888888888894,38034.296257969123,15735.630269628398,283.77913720324239
8.8783888888888889,38034.603693944919,15734.603952457448,283.77958731316323
8.8791666666664142,38035.057169268453,15733.81658852928,283.77995434941249
8.8791666666666664,38035.057169268643,15733.816588529018,283.77995434941266
8.8799999999997485,38035.76887377855,15733.030394311412,283.78037910029781
8.8800000000000008,38035.768873778805,15733.030394311172,283.78037910029792
8.8809800972532589,38036.879481378361,15732.254925618578,283.78091937910494
8.8819444444441942,38038.162484909568,15731.745398538755,283.78146330212508
8.8819444444444464,38038.162484909939,15731.745398538627,283.78146330212525
8.8829444444444459,38039.562441500144,15731.516747912139,283.78202628121761
8.8839444444444453,38040.889088402597,15731.590928099113,283.78256430311302
8.8847222222219706,38041.76608250913,15731.839601180136,283.78294023161709
8.8847222222222229,38041.766082509392,15731.839601180225,283.78294023161726
8.8857222222222223,38042.640194797044,15732.277584832005,283.78339836785273
8.8867222222222217,38043.177523633654,15732.752497436879,283.78380299541527
8.8874999999997488,38043.352478742236,15733.093968505413,283.78406896757605
8.8875000000000011,38043.352478742265,15733.093968505498,283.7840689675761
8.8884723621013393,38043.339135494927,15733.377685483547,283.78438382577031
8.8894723621013387,38043.123435242291,15733.459197067634,283.78468418436233
8.8899999999997483,38042.944496301832,15733.424625849204,283.78482198140483
8.8900000000000006,38042.944496301738,15733.424625849169,283.78482198140495
8.8902777777775253,38042.841624356101,15733.381091182617,283.78489356802964
8.8902777777777775,38042.841624355999,15733.381091182568,283.78489356802964
8.8912777777777769,38042.480906263881,15733.044529092684,283.78518759172852
8.8922777777777764,38042.173740029008,15732.473309073908,283.78549854846909
8.8929609744058649,38042.026736399712,15731.982968649516,283.78571142548549
8.8930555555553052,38042.012717530888,15731.909197568988,283.78574148524996
8.8930555555555575,38042.012717530852,15731.909197568788,283.78574148525001
8.8938596210072429,38041.983799691494,15731.218873193089,283.78602418518813
8.8948596210072424,38042.20834585683,15730.24343753637,283.78643298184949
8.8958168853266013,38042.718020127613,15729.288415863748,283.78686195781927
8.8958333333330817,38042.729120164513,15729.272755625952,283.78686921319485
8.8958333333333339,38042.72912016468,15729.272755625712,283.78686921319496
8.8968333333333334,38043.58987271283,15728.343385154769,283.78736236233982
8.8978333333333328,38044.743657718092,15727.596413155148,283.78788486547722
8.8986111111108599,38045.766461316154,15727.221683828588,283.78828621243542
8.8986111111111121,38045.766461316503,15727.221683828486,283.78828621243554
8.8993953851871481,38046.847638942592,15727.040878027836,283.78868983700761
8.8999999999997481,38047.666312122346,15727.043059676873,283.78898850353045
8.9000000000000004,38047.666312122681,15727.043059676893,283.78898850353056
8.9009217010049468,38048.822632661264,15727.238889277545,283.78944066481671
8.9013888888886363,38049.323455226033,15727.425211199823,283.78964686414821
8.9013888888888886,38049.323455226295,15727.425211199934,283.78964686414832
8.902388888888888,38050.188217949362,15727.903455067697,283.79008439528582
8.9033888888888875,38050.711739989652,15728.417731087895,283.79047189018922
8.9041464419394458,38050.871861289059,15728.780337243628,283.79071957400703
8.9041666666664163,38050.873550793884,15728.789272061958,283.79072563043769
8.9041666666666686,38050.873550793905,15728.789272062071,283.79072563043775
8.9051386949084836,38040.601986347239,15724.961223714672,283.75336063121773
8.905815996812688,38040.664281881582,15725.116821459182,283.75557084659744
8.9062645644684668,38040.706517197374,15725.142174135166,283.75697879936695
8.9068780000479553,38040.788313279736,15725.089789360667,283.75884443684782
8.906944444444191,38040.798985436428,15725.079168518514,283.75904207668816
8.906944444444445,38040.798985436471,15725.079168518472,283.7590420766889
8.9079444444444444,38041.036259792294,15724.777003721512,283.76195981015582
8.9089444444444439,38041.407399343974,15724.302437606582,283.76472557470009
8.9096077253031414,38041.729010795578,15723.938380148256,283.76646950102236
8.9097222222219692,38041.792029270589,15723.872170249235,283.76676420078473
8.9097222222222232,38041.792029270735,15723.872170249086,283.76676420078542
8.9099999999997461,38041.955496595438,15723.707655869743,283.76747280345791
8.9100000000000001,38041.955496595598,15723.70765586959,283.76747280345853
8.9107773725378507,38042.504068355905,15723.217335769996,283.76941919866732
8.9117773725378502,38043.424371394838,15722.54405419787,283.77184567303306
8.9124999999997456,38044.226210800705,15722.090730697375,283.77351893699301
8.9124999999999996,38044.226210801011,15722.090730697213,283.77351893699358
8.9134999999999991,38045.556237388082,15721.522055638865,283.77577028990396
8.9144999999999985,38047.090961314439,15721.114192764864,283.77791843035698
8.9152777777775256,38048.360205659235,15720.972919679802,283.77949939456471
8.9152777777777796,38048.360205659665,15720.972919679769,283.77949939456522
8.9161945494795116,38049.879836947614,15721.001604785195,283.7812823642069
8.9171945494795111,38051.456274717428,15721.262756684586,283.78311522813465
