"time (s)","Vm2:Measured voltage","Am1:Measured current","Vm1:Measured voltage"
4.0438461588281047,-161.1589786717629,-4.7896264354176772,-104.42827145086382
4.0448461588281051,-235.81937313104527,-5.1329041601059453,-193.40803308923503
4.0458333333332197,-277.11565831420887,-4.7873227619395591,-252.48641059055433
4.0458333333333343,-277.11565831682753,-4.7873227618586496,-252.48641059517536
4.0468333333333346,-280.36555205067816,-3.800335573920111,-275.80766398038025
4.0478333333333349,-245.03057461682141,-2.2779051403437731,-262.6266639817697
4.0486111111109953,-192.75350398190264,-0.83264477252653701,-228.25170400725068
4.0486111111111107,-192.75350397260246,-0.83264477230361977,-228.25170400091361
4.0496111111111111,-102.46046949872878,1.1083456349704059,-154.76219999005821
4.0499999999998844,-62.797471344577765,1.8337727982033392,-119.4453630712855
4.0499999999999998,-62.797471332609824,1.833772798413176,-119.44536306029792
4.0510000000000002,43.468118876689779,3.4933587768368874,-19.340698137255409
4.0513888888887744,83.670290845567635,4.0098921279087083,21.70060356243512
4.0513888888888898,83.670290857157596,4.0098921280477819,21.700603574924642
4.0523888888888902,177.30519585301928,4.9183759802907261,122.86269406367067
4.0533888888888905,246.53091535259247,5.1321880990722768,207.17786361510122
4.0541666666665508,276.58669200070631,4.8235100755898532,250.83197168473691
4.0541666666666663,276.58669200339199,4.8235100755136964,250.83197168914489
4.054978102149871,282.93444426238591,4.0689296636395174,274.25282275922257
4.0559781021498713,255.51533792116592,2.6483785688235524,268.27704886738172
4.0569444444443299,194.63776368861318,0.8966455919483084,228.85007772632898
4.0569444444444454,194.63776367951704,0.89664559173085256,228.85007771983442
4.0579444444444457,104.56105027609152,-1.0505728340893132,156.4705819295886
4.058944444444446,0.070906948785236526,-2.850573214726249,61.68976522215781
4.0597222222221072,-81.529185402060278,-3.9718064515739515,-19.487677179685939
4.0597222222222227,-81.529185413762406,-3.9718064517164278,-19.487677191972921
4.059999999999885,-109.39705612466786,-4.2942897775382516,-48.373815903431563
4.0600000000000005,-109.39705613599212,-4.2942897776620841,-48.373815915463496
4.0610000000000008,-197.83468921029467,-5.0300207601443807,-146.80851728235956
4.0620000000000012,-258.99460645778248,-5.0612291525800925,-224.30827814371727
4.0624999999998845,-276.03164929698255,-4.8258290717128514,-249.66521428762223
4.0625,-276.03164929971376,-4.8258290716416212,-249.66521429163868
4.0632499920065772,-283.48262802873234,-4.1493153790993187,-273.21951720331509
4.0642499920065775,-259.21428933888029,-2.7697794178479,-270.23748788144184
4.0652499920065779,-198.47864151838976,-0.97903984106360509,-231.60696576050398
4.0652777777776619,-195.83688443917822,-0.91830774053767661,-231.06652955957159
4.0652777777777773,-195.83688442784242,-0.91830774028067419,-231.06652955785793
4.066086148165259,-127.07209397491651,0.58624412393045255,-171.71522096836489
4.0668154985056253,-51.573796411781288,1.99089221618975,-109.4302422849654
4.0675448488459915,26.002662200254729,3.2175490021486035,-36.138743901750175
4.068055555555441,79.406952981469914,3.9318663620053456,17.31359448048871
4.0680555555555564,79.406952993251508,3.9318663621505392,17.313594492679101
4.0689143306204869,161.70533336259319,4.7865462069431235,104.9659034307679
4.0699143306204872,236.21456786084127,5.1333198561006688,193.77428305141041
4.0699999999998848,241.09439451698211,5.1404605977003435,198.25477565542076
4.0700000000000003,241.09439452318716,5.1404605977216811,198.25477565788867
4.0708333333332183,275.57914930052613,4.8399742530889052,249.1741460534991
4.0708333333333337,275.57914930349978,4.8399742530112713,249.17414605903596
4.0718333333333341,281.32050930393069,3.8878838468535148,275.38482351328815
4.0728333333333344,248.33747030885232,2.3926509348690743,264.51157311215957
4.0736111111109956,197.62645786901038,0.95746655963578231,231.88511322887129
4.0736111111111111,197.62645785991992,0.95746655941381331,231.88511322276872
4.074497942798609,119.78052165527431,-0.7679249097987596,169.6314519493161
4.0754979427986093,16.590107333934601,-2.608303297017156,77.450890432039984
4.0763888888887738,-77.305826118047165,-3.9351428879607719,-14.958896411094166
4.0763888888888893,-77.305826129829228,-3.9351428881068915,-14.958896423324802
4.0773888888888896,-172.01198994597033,-4.882771269123876,-116.84942638177743
4.07838888888889,-243.11228551539094,-5.1389832342784247,-202.73997944374813
4.0791666666665511,-275.01697744049773,-4.8616407587514434,-248.11276657824897
4.0791666666666675,-275.01697744347894,-4.8616407586787931,-248.11276658297874
4.0799999999998837,-283.24820202737561,-4.1113293161893134,-273.76504567961297
4.0800000000000001,-283.24820202659964,-4.1113293160587725,-273.76504568098761
4.0810000000000004,-257.39034527737329,-2.7065372028194536,-269.3948180016082
4.0819444444443276,-199.45517240336318,-1.0026759624189054,-232.66463889249462
4.0819444444444439,-199.45517239441955,-1.0026759622002264,-232.66463888621874
4.0829444444444443,-110.78053709155144,0.94628662340978764,-161.97315129338699
4.0839444444444446,-6.7316737238019995,2.7662566277872496,-68.232049754593135
4.0847222222221067,75.156946624489308,3.9131951362940045,12.756746686241897
4.084722222222223,75.156946636337651,3.9131951364421473,12.756746698595641
4.0857222222222234,170.27146283229763,4.8784639531053333,114.71718187784448
4.0867222222222237,241.97609647058286,5.1530943495672341,201.06982362371838
4.0874999999998831,274.47659335725291,4.8893961497995537,246.97592389065738
4.0874999999999995,274.47659336032717,4.8893961497287171,246.97592389548231
4.0884255211082925,282.68097423623925,4.0474071511582332,274.35139044188674
4.0894255211082928,254.1050252886435,2.6072906863360363,267.55452039400228
4.0899999999998835,220.52697504242437,1.5713440890733845,248.6450288979147
4.0899999999999999,220.52697503428706,1.5713440888523293,248.64502889339212
4.0902777777776622,200.57964220119806,1.0438139033904921,234.67863095872943
4.0902777777777786,200.57964219230939,1.043813903165796,234.67863095250351
4.0912777777777789,112.84554395545393,-0.89656372581145338,163.65503494198049
4.0922777777777792,8.9991538212849047,-2.7215881599293681,70.29615794203319
4.0930555555554395,-72.952625420454766,-3.8762124839999723,-10.601818329134936
4.0930555555555559,-72.952625432326968,-3.87621248414951,-10.601818341484993
4.0938866749793039,-153.64067104601898,-4.7389314944633414,-95.943875730301144
